Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,
8.585,0.437464,0.899236,-7.12495e-05,0.994633,-0.103464,-0.000180499,0.999944,-0.0105771,0.00102839,
8.5951,0.437493,0.899222,-6.69856e-05,0.994656,-0.103247,-0.000217692,0.999933,-0.0115453,0.00117141,
8.6052,0.437523,0.899207,-6.62623e-05,0.994681,-0.103007,-0.000234059,0.99992,-0.0126166,0.00122924,
8.6153,0.437551,0.899193,-6.88146e-05,0.994706,-0.102761,-0.000229103,0.999905,-0.0137,0.00120107,
8.6254,0.437577,0.899181,-7.41462e-05,0.99473,-0.10253,-0.000203921,0.999891,-0.0147072,0.00109251,
8.6355,0.437598,0.899171,-8.16038e-05,0.99475,-0.102331,-0.000161099,0.999879,-0.0155591,0.000914988,
8.6456,0.437612,0.899164,-9.04544e-05,0.994766,-0.102179,-0.000104482,0.999869,-0.0161916,0.000684763,
8.6557,0.437621,0.89916,-9.99563e-05,0.994776,-0.102084,-3.88589e-05,0.999863,-0.0165595,0.000421554,
8.6658,0.437623,0.899159,-0.000109417,0.994779,-0.102052,3.0428e-05,0.999862,-0.0166402,0.000146953,
8.6759,0.437619,0.899161,-0.000118236,0.994776,-0.102085,9.79042e-05,0.999865,-0.0164338,-0.000117295,
8.686,0.437609,0.899165,-0.000125925,0.994766,-0.102177,0.000158393,0.999873,-0.0159629,-0.000350981,
8.6961,0.437596,0.899172,-0.000132114,0.994751,-0.10232,0.000207411,0.999883,-0.01527,-0.000536981,
8.7062,0.437579,0.89918,-0.00013655,0.994733,-0.102503,0.000241508,0.999896,-0.0144132,-0.000662516,
8.7163,0.437559,0.899189,-0.000139079,0.994711,-0.102709,0.000258506,0.999909,-0.0134616,-0.000720048,
8.7264,0.437539,0.899199,-0.000139639,0.994689,-0.102922,0.000257647,0.999922,-0.012489,-0.000707733,
8.7365,0.437519,0.899209,-0.000138244,0.994668,-0.103125,0.000239613,0.999933,-0.0115678,-0.000629406,
8.7466,0.437501,0.899218,-0.000134988,0.99465,-0.103305,0.000206438,0.999942,-0.0107637,-0.000494107,
8.7567,0.437484,0.899226,-0.000130043,0.994635,-0.103447,0.000161312,0.999949,-0.0101299,-0.000315198,
8.7668,0.437472,0.899232,-0.000123675,0.994625,-0.103542,0.000108294,0.999953,-0.00970377,-0.000109139,
8.7769,0.437464,0.899236,-0.000116242,0.994621,-0.103586,5.1964e-05,0.999955,-0.00950403,0.000105955,
8.787,0.437461,0.899237,-0.000108203,0.994621,-0.103577,-2.95579e-06,0.999955,-0.00952988,0.00031187,
8.7971,0.437464,0.899236,-0.000100101,0.994627,-0.103519,-5.19919e-05,0.999952,-0.00976182,0.000491813,
8.8072,0.437472,0.899232,-9.25361e-05,0.994638,-0.103419,-9.12774e-05,0.999948,-0.0101639,0.000631785,
8.8173,0.437485,0.899226,-8.6127e-05,0.994651,-0.103288,-0.000117857,0.999943,-0.0106873,0.000721682,
8.8274,0.437503,0.899217,-8.14502e-05,0.994667,-0.103139,-0.000129913,0.999936,-0.0112751,0.000756041,
8.8375,0.437523,0.899207,-7.89802e-05,0.994683,-0.102987,-0.000126896,0.999929,-0.0118672,0.000734373,
8.8476,0.437545,0.899196,-7.90287e-05,0.994698,-0.102844,-0.000109547,0.999923,-0.0124059,0.000661049,
8.8577,0.437566,0.899186,-8.16951e-05,0.99471,-0.102723,-7.98139e-05,0.999917,-0.0128406,0.000544775,
8.8678,0.437585,0.899177,-8.68372e-05,0.994719,-0.102636,-4.06665e-05,0.999914,-0.013132,0.000397694,
8.8779,0.4376,0.89917,-9.40669e-05,0.994724,-0.10259,4.17639e-06,0.999912,-0.0132554,0.00023421,
8.888,0.437608,0.899166,-0.000102774,0.994724,-0.102586,5.05812e-05,0.999913,-0.0132019,6.96308e-05,
8.8981,0.437611,0.899165,-0.000112177,0.99472,-0.102627,9.43689e-05,0.999916,-0.012979,-8.12208e-05,
8.9082,0.437606,0.899167,-0.000121398,0.994712,-0.102706,0.000131688,0.99992,-0.0126089,-0.000205329,
8.9183,0.437594,0.899173,-0.000129547,0.9947,-0.102816,0.000159354,0.999926,-0.0121266,-0.0002926,
8.9284,0.437577,0.899181,-0.000135816,0.994687,-0.102946,0.000175132,0.999933,-0.0115753,-0.000336683,
8.9385,0.437556,0.899191,-0.000139566,0.994672,-0.103086,0.000177927,0.999939,-0.0110031,-0.000335425,
8.9486,0.437533,0.899203,-0.000140398,0.994658,-0.103222,0.000167865,0.999945,-0.0104578,-0.000290926,
8.9587,0.43751,0.899214,-0.000138197,0.994646,-0.103342,0.000146268,0.99995,-0.00998252,-0.000209204,
8.9688,0.437489,0.899224,-0.000133155,0.994636,-0.103437,0.000115506,0.999954,-0.00961226,-9.94956e-05,
8.9789,0.437473,0.899231,-0.000125757,0.994629,-0.1035,7.87579e-05,0.999956,-0.00937058,2.67088e-05,
8.989,0.437463,0.899236,-0.000116733,0.994627,-0.103525,3.96913e-05,0.999957,-0.009268,0.000156827,
8.9991,0.437461,0.899237,-0.000106992,0.994628,-0.103513,2.10131e-06,0.999957,-0.00930148,0.000278407,
9.0092,0.437466,0.899235,-9.75209e-05,0.994633,-0.103467,-3.04586e-05,0.999955,-0.00945527,0.000380307,
9.0193,0.437477,0.899229,-8.92899e-05,0.99464,-0.103394,-5.50178e-05,0.999953,-0.00970287,0.000453711,
9.0294,0.437495,0.899221,-8.31433e-05,0.99465,-0.103302,-6.94667e-05,0.99995,-0.01001,0.000492898,
9.0395,0.437516,0.899211,-7.97101e-05,0.994661,-0.103201,-7.27445e-05,0.999946,-0.0103383,0.000495688,
9.0496,0.437539,0.8992,-7.93338e-05,0.994671,-0.103103,-6.49199e-05,0.999943,-0.0106491,0.000463529,
9.0597,0.437561,0.899189,-8.2034e-05,0.99468,-0.103017,-4.71574e-05,0.99994,-0.0109072,0.000401231,
9.0698,0.43758,0.89918,-8.75033e-05,0.994686,-0.102953,-2.1574e-05,0.999939,-0.0110843,0.000316377,
9.0799,0.437594,0.899173,-9.514e-05,0.99469,-0.102917,8.99602e-06,0.999938,-0.0111615,0.000218473,
9.09,0.437602,0.899169,-0.000104115,0.994691,-0.102911,4.13049e-05,0.999938,-0.0111306,0.000117936,
9.1001,0.437602,0.899169,-0.000113463,0.994688,-0.102936,7.20292e-05,0.99994,-0.0109949,2.50179e-05,
9.1102,0.437596,0.899172,-0.000122188,0.994682,-0.102989,9.81086e-05,0.999942,-0.010768,-5.12196e-05,
9.1203,0.437583,0.899178,-0.000129374,0.994675,-0.103064,0.00011705,0.999945,-0.010472,-0.00010378,
9.1304,0.437565,0.899187,-0.000134281,0.994665,-0.103154,0.000127167,0.999949,-0.0101354,-0.000128368,
9.1405,0.437544,0.899197,-0.000136426,0.994656,-0.103248,0.000127731,0.999952,-0.00978946,-0.000123733,
9.1506,0.437523,0.899207,-0.000135631,0.994646,-0.103338,0.00011902,0.999955,-0.00946488,-9.16834e-05,
9.1607,0.437504,0.899217,-0.000132037,0.994638,-0.103415,0.000102264,0.999958,-0.00918893,-3.67894e-05,
9.1708,0.437488,0.899224,-0.000126083,0.994632,-0.103473,7.94914e-05,0.99996,-0.00898257,3.41956e-05,
9.1809,0.437478,0.899229,-0.000118457,0.994629,-0.103506,5.32946e-05,0.999961,-0.00885857,0.00011312,
9.191,0.437473,0.899231,-0.000110011,0.994628,-0.103513,2.65444e-05,0.999961,-0.00882052,0.000191344,
9.2011,0.437476,0.89923,-0.000101672,0.99463,-0.103495,2.0804e-06,0.999961,-0.0088628,0.000260667,
9.2112,0.437485,0.899226,-9.4336e-05,0.994634,-0.103455,-1.75894e-05,0.99996,-0.00897159,0.000314182,
9.2213,0.437498,0.899219,-8.87731e-05,0.99464,-0.103399,-3.05461e-05,0.999958,-0.00912669,0.000346964,
9.2314,0.437516,0.899211,-8.55459e-05,0.994647,-0.103334,-3.56494e-05,0.999957,-0.00930393,0.000356525,
9.2415,0.437535,0.899202,-8.49521e-05,0.994653,-0.103269,-3.26398e-05,0.999955,-0.00947795,0.000342986,
9.2516,0.437553,0.899193,-8.6997e-05,0.99466,-0.10321,-2.2143e-05,0.999954,-0.00962499,0.000308965,
9.2617,0.437569,0.899185,-9.13984e-05,0.994664,-0.103165,-5.57906e-06,0.999953,-0.0097254,0.000259201,
9.2718,0.43758,0.899179,-9.76232e-05,0.994667,-0.103138,1.5014e-05,0.999952,-0.00976564,0.000199947,
9.2819,0.437587,0.899176,-0.00010495,0.994668,-0.103133,3.72198e-05,0.999953,-0.00973946,0.00013823,
9.292,0.437587,0.899176,-0.000112552,0.994666,-0.10315,5.852e-05,0.999953,-0.0096483,8.10376e-05,
9.3021,0.437581,0.899179,-0.000119589,0.994662,-0.103186,7.65766e-05,0.999955,-0.00950081,3.45494e-05,
9.3122,0.437571,0.899184,-0.0001253,0.994657,-0.103238,8.94871e-05,0.999957,-0.00931155,3.47359e-06,
9.3223,0.437556,0.899191,-0.000129084,0.99465,-0.103299,9.59857e-05,0.999959,-0.0090991,-9.4201e-06,
9.3324,0.43754,0.899199,-0.000130565,0.994644,-0.103363,9.55689e-05,0.999961,-0.00888381,-3.53656e-06,
9.3425,0.437523,0.899207,-0.000129625,0.994637,-0.103424,8.85313e-05,0.999962,-0.0086854,1.95645e-05,
9.3526,0.437508,0.899215,-0.000126419,0.994632,-0.103474,7.59099e-05,0.999964,-0.00852077,5.64324e-05,
9.3627,0.437496,0.89922,-0.000121348,0.994628,-0.103509,5.93456e-05,0.999965,-0.00840216,0.000102196,
9.3728,0.437489,0.899224,-0.000115015,0.994627,-0.103527,4.08777e-05,0.999965,-0.00833599,0.000151181,
9.3829,0.437486,0.899225,-0.000108153,0.994627,-0.103527,2.26981e-05,0.999965,-0.00832234,0.000197598,
9.393,0.43749,0.899223,-0.000101543,0.994629,-0.103509,6.8931e-06,0.999965,-0.00835526,0.000236214,
9.4031,0.437498,0.899219,-9.59284e-05,0.994632,-0.103477,-4.79567e-06,0.999964,-0.0084237,0.000262946,
9.4132,0.43751,0.899214,-9.19277e-05,0.994636,-0.103437,-1.11644e-05,0.999964,-0.00851306,0.000275287,
9.4233,0.437525,0.899206,-8.99699e-05,0.994641,-0.103393,-1.16724e-05,0.999963,-0.00860704,0.000272537,
9.4334,0.43754,0.899199,-9.02455e-05,0.994645,-0.103352,-6.48599e-06,0.999962,-0.00868963,0.00025581,
9.4435,0.437554,0.899192,-9.26878e-05,0.994648,-0.103318,3.56173e-06,0.999962,-0.00874704,0.00022783,
9.4536,0.437566,0.899186,-9.69819e-05,0.994651,-0.103297,1.70899e-05,0.999962,-0.00876919,0.000192535,
9.4637,0.437574,0.899183,-0.000102603,0.994651,-0.10329,3.23504e-05,0.999962,-0.00875078,0.000154558,
9.4738,0.437576,0.899181,-0.000108878,0.99465,-0.103299,4.74475e-05,0.999962,-0.00869168,0.000118638,
9.4839,0.437574,0.899182,-0.000115066,0.994648,-0.103322,6.05701e-05,0.999963,-0.00859674,8.9043e-05,
9.494,0.437567,0.899186,-0.000120442,0.994644,-0.103356,7.02066e-05,0.999964,-0.00847494,6.9072e-05,
9.5041,0.437556,0.899191,-0.000124384,0.99464,-0.103398,7.53185e-05,0.999965,-0.00833813,6.06947e-05,
9.5142,0.437543,0.899197,-0.000126445,0.994635,-0.103443,7.54523e-05,0.999966,-0.00819943,6.43662e-05,
9.5243,0.437529,0.899204,-0.000126404,0.994631,-0.103485,7.07764e-05,0.999967,-0.00807156,7.90368e-05,
9.5344,0.437516,0.899211,-0.000124294,0.994627,-0.10352,6.20416e-05,0.999968,-0.00796528,0.000102347,
9.5445,0.437505,0.899216,-0.000120392,0.994625,-0.103544,5.04712e-05,0.999969,-0.00788818,0.000130978,
9.5546,0.437497,0.89922,-0.000115189,0.994624,-0.103556,3.75959e-05,0.999969,-0.00784385,0.000161105,
9.5647,0.437494,0.899221,-0.000109328,0.994624,-0.103555,2.50551e-05,0.999969,-0.00783164,0.000188901,
9.5748,0.437496,0.89922,-0.000103529,0.994625,-0.103543,1.43899e-05,0.999969,-0.00784692,0.000211018,
9.5849,0.437503,0.899217,-9.84953e-05,0.994627,-0.103521,6.85468e-06,0.999969,-0.0078819,0.000224985,
9.595,0.437513,0.899212,-9.48345e-05,0.99463,-0.103493,3.26871e-06,0.999969,-0.00792672,0.000229486,
9.6051,0.437525,0.899206,-9.29799e-05,0.994633,-0.103464,3.92688e-06,0.999968,-0.00797083,0.000224473,
9.6152,0.437539,0.8992,-9.31397e-05,0.994636,-0.103438,8.57877e-06,0.999968,-0.00800435,0.000211117,
9.6253,0.437551,0.899194,-9.52713e-05,0.994638,-0.103418,1.64771e-05,0.999968,-0.00801933,0.000191601,
9.6354,0.437561,0.899189,-9.90878e-05,0.994639,-0.103408,2.64881e-05,0.999968,-0.00801066,0.000168794,
9.6455,0.437567,0.899186,-0.000104094,0.994639,-0.103408,3.72479e-05,0.999968,-0.00797658,0.000145846,
9.6556,0.437569,0.899185,-0.000109651,0.994638,-0.10342,4.73445e-05,0.999969,-0.00791879,0.000125768,
9.6657,0.437567,0.899186,-0.000115053,0.994636,-0.10344,5.55005e-05,0.999969,-0.007842,0.000111045,
9.6758,0.43756,0.899189,-0.000119621,0.994633,-0.103467,6.07335e-05,0.99997,-0.00775317,0.000103333,
9.6859,0.43755,0.899194,-0.000122785,0.99463,-0.103498,6.24746e-05,0.999971,-0.00766054,0.000103284,
9.696,0.437538,0.8992,-0.000124158,0.994626,-0.103529,6.06288e-05,0.999971,-0.00757241,0.000110502,
9.7061,0.437525,0.899206,-0.000123585,0.994624,-0.103556,5.55726e-05,0.999972,-0.00749607,0.000123651,
9.7162,0.437514,0.899211,-0.00012116,0.994622,-0.103576,4.80898e-05,0.999972,-0.00743688,0.000140673,
9.7263,0.437506,0.899216,-0.000117214,0.99462,-0.103588,3.92549e-05,0.999973,-0.00739765,0.000159098,
9.7364,0.437501,0.899218,-0.000112273,0.99462,-0.103591,3.02826e-05,0.999973,-0.00737841,0.0001764,
9.7465,0.4375,0.899218,-0.000106986,0.994621,-0.103585,2.2362e-05,0.999973,-0.0073765,0.000190331,
9.7566,0.437504,0.899217,-0.000102045,0.994622,-0.103572,1.64994e-05,0.999973,-0.00738715,0.000199218,
9.7667,0.437511,0.899213,-9.80893e-05,0.994624,-0.103554,1.339e-05,0.999973,-0.00740414,0.000202161,
9.7768,0.437521,0.899208,-9.5625e-05,0.994626,-0.103535,1.33356e-05,0.999972,-0.00742081,0.000199114,
9.7869,0.437533,0.899202,-9.49589e-05,0.994628,-0.103517,1.62167e-05,0.999972,-0.00743092,0.000190852,
9.797,0.437544,0.899197,-9.61584e-05,0.994629,-0.103504,2.15228e-05,0.999972,-0.00742953,0.000178822,
9.8071,0.437554,0.899192,-9.90437e-05,0.99463,-0.103497,2.84352e-05,0.999973,-0.00741359,0.000164912,
9.8172,0.437561,0.899189,-0.000103213,0.99463,-0.103498,3.5948e-05,0.999973,-0.00738225,0.000151167,
9.8273,0.437564,0.899187,-0.000108097,0.994629,-0.103506,4.30118e-05,0.999973,-0.00733689,0.000139498,
9.8374,0.437563,0.899188,-0.000113036,0.994627,-0.103521,4.86786e-05,0.999973,-0.00728077,0.00013142,
9.8475,0.437558,0.89919,-0.000117368,0.994625,-0.103541,5.2228e-05,0.999974,-0.0072185,0.000127867,
9.8576,0.437549,0.899194,-0.000120519,0.994623,-0.103563,5.32581e-05,0.999974,-0.00715531,0.000129085,
9.8677,0.437539,0.899199,-0.000122078,0.994621,-0.103584,5.17297e-05,0.999975,-0.00709628,0.000134635,
9.8778,0.437528,0.899205,-0.000121855,0.994619,-0.103603,4.79586e-05,0.999975,-0.00704564,0.000143494,
9.8879,0.437518,0.89921,-0.000119901,0.994617,-0.103617,4.25586e-05,0.999975,-0.00700621,0.000154223,
9.898,0.43751,0.899214,-0.000116504,0.994617,-0.103624,3.63456e-05,0.999976,-0.00697907,0.000165204,
9.9081,0.437505,0.899216,-0.000112145,0.994616,-0.103626,3.02156e-05,0.999976,-0.00696354,0.000174871,
9.9182,0.437504,0.899216,-0.000107431,0.994617,-0.103621,2.50169e-05,0.999976,-0.00695732,0.000181936,
9.9283,0.437507,0.899215,-0.000103014,0.994618,-0.103612,2.14325e-05,0.999976,-0.00695698,0.000185559,
9.9384,0.437514,0.899212,-9.94966e-05,0.994619,-0.1036,1.98907e-05,0.999976,-0.00695844,0.000185443,
9.9485,0.437523,0.899207,-9.73514e-05,0.99462,-0.103588,2.05141e-05,0.999976,-0.00695767,0.000181849,
9.9586,0.437533,0.899202,-9.6856e-05,0.994621,-0.103577,2.31145e-05,0.999976,-0.00695122,0.000175526,
9.9687,0.437543,0.899197,-9.80556e-05,0.994622,-0.10357,2.72318e-05,0.999976,-0.00693671,0.000167578,
9.9788,0.437552,0.899193,-0.00010076,0.994622,-0.103568,3.22103e-05,0.999976,-0.00691311,0.000159276,
9.9889,0.437557,0.899191,-0.000104569,0.994622,-0.103572,3.72998e-05,0.999976,-0.00688081,0.000151871,
9.999,0.437559,0.89919,-0.000108936,0.994621,-0.10358,4.17673e-05,0.999977,-0.00684149,0.000146404,
10.0091,0.437558,0.89919,-0.000113332,0.994619,-0.103604,6.65944e-05,0.999977,-0.00679885,0.000144895,
10.0192,0.437555,0.899192,-0.000118036,0.99461,-0.103687,0.000135848,0.999977,-0.00676062,0.000148275,
10.0293,0.437552,0.899193,-0.00012446,0.994591,-0.103869,0.000232353,0.999977,-0.00673269,0.000153238,
10.0394,0.437547,0.899196,-0.000134404,0.994559,-0.10417,0.000334173,0.999977,-0.00671525,0.000155568,
10.0495,0.437536,0.899201,-0.000149081,0.994516,-0.104582,0.000420042,0.999978,-0.00670259,0.000151671,
10.0596,0.437513,0.899212,-0.000168328,0.994464,-0.105073,0.000473934,0.999978,-0.00668478,0.000139845,
10.0697,0.437473,0.899231,-0.000190252,0.994408,-0.105601,0.00048808,0.999978,-0.00665079,0.000120959,
10.0798,0.437414,0.89926,-0.000211427,0.994354,-0.106117,0.000463878,0.999978,-0.006592,9.83681e-05,
10.0899,0.437335,0.899299,-0.000227604,0.994304,-0.106583,0.000410705,0.999979,-0.00650512,7.71059e-05,
10.1,0.437242,0.899344,-0.000234751,0.994262,-0.106974,0.000343079,0.99998,-0.00639379,6.25793e-05,
10.1101,0.437145,0.899391,-0.000230145,0.994228,-0.107285,0.000276967,0.99998,-0.00626824,5.91262e-05,
10.1202,0.437055,0.899435,-0.000213226,0.994202,-0.107528,0.000226169,0.999981,-0.00614331,6.88097e-05,
10.1303,0.436983,0.89947,-0.000185974,0.99418,-0.107728,0.000199555,0.999982,-0.0060351,9.07625e-05,
10.1404,0.436938,0.899491,-0.000152699,0.99416,-0.107917,0.000199714,0.999982,-0.00595723,0.000121245,
10.1505,0.436925,0.899498,-0.000119264,0.994137,-0.108125,0.000223148,0.999982,-0.00591756,0.0001544,
10.1606,0.436941,0.89949,-9.19203e-05,0.99411,-0.108375,0.000261808,0.999982,-0.00591618,0.000183528,
10.1707,0.436979,0.899472,-7.60082e-05,0.994077,-0.108677,0.000305465,0.999982,-0.00594515,0.000202562,
10.1808,0.437027,0.899448,-7.48258e-05,0.994039,-0.109028,0.000344295,0.999982,-0.00599006,0.000207412,
10.1909,0.43707,0.899428,-8.89095e-05,0.993996,-0.109417,0.000371048,0.999982,-0.00603295,0.000196866,
10.201,0.437094,0.899416,-0.000115891,0.993951,-0.109825,0.000382363,0.999982,-0.00605616,0.000172844,
10.2111,0.43709,0.899418,-0.000150953,0.993906,-0.110233,0.000379008,0.999982,-0.00604586,0.000139975,
10.2212,0.437053,0.899436,-0.000187788,0.993862,-0.110626,0.000365127,0.999982,-0.00599493,0.000104594,
10.2313,0.436983,0.89947,-0.00021984,0.993821,-0.110994,0.000346772,0.999983,-0.00590422,7.34068e-05,
10.2414,0.436888,0.899516,-0.000241578,0.993782,-0.111339,0.000330152,0.999983,-0.00578218,5.21115e-05,
10.2515,0.436779,0.899569,-0.000249529,0.993746,-0.111666,0.000320056,0.999984,-0.00564294,4.42821e-05,
10.2616,0.43667,0.899622,-0.000242872,0.99371,-0.111986,0.000318806,0.999985,-0.00550327,5.07364e-05,
10.2717,0.436574,0.899669,-0.000223492,0.993673,-0.112312,0.000325948,0.999986,-0.00537922,6.94977e-05,
10.2818,0.4365,0.899704,-0.0001955,0.993634,-0.112653,0.00033867,0.999986,-0.00528294,9.63305e-05,
10.2919,0.436454,0.899726,-0.000164351,0.993593,-0.113013,0.000352793,0.999986,-0.00522059,0.000125705,
10.302,0.436437,0.899735,-0.000135746,0.99355,-0.113391,0.000364023,0.999987,-0.00519151,0.000151963,
10.3121,0.436442,0.899732,-0.000114558,0.993506,-0.113781,0.000369137,0.999987,-0.00518878,0.000170439,
10.3222,0.436461,0.899723,-0.000103988,0.993461,-0.114174,0.000366805,0.999986,-0.00520107,0.000178295,
10.3323,0.436484,0.899712,-0.000105095,0.993416,-0.11456,0.00035789,0.999986,-0.00521509,0.000174932,
10.3424,0.4365,0.899704,-0.000116775,0.993373,-0.114933,0.000345149,0.999986,-0.00521838,0.000161922,
10.3525,0.436501,0.899704,-0.000136151,0.993332,-0.115288,0.00033248,0.999986,-0.00520157,0.000142509,
10.3626,0.436482,0.899713,-0.000159259,0.993293,-0.115628,0.0003239,0.999987,-0.00515993,0.000120817,
10.3727,0.436441,0.899733,-0.000181882,0.993254,-0.115959,0.00032252,0.999987,-0.00509376,0.000100963,
10.3828,0.436382,0.899762,-0.000200339,0.993215,-0.116292,0.000329777,0.999987,-0.00500781,8.62521e-05,
10.3929,0.43631,0.899797,-0.000212099,0.993175,-0.116636,0.000345077,0.999988,-0.00490988,7.86224e-05,
10.403,0.436232,0.899834,-0.000216106,0.993132,-0.117001,0.000365935,0.999988,-0.00480891,7.84213e-05,
10.4131,0.436155,0.899872,-0.000212791,0.993086,-0.117392,0.000388544,0.999989,-0.00471312,8.45309e-05,
10.4232,0.436086,0.899905,-0.000203798,0.993036,-0.117808,0.000408646,0.999989,-0.00462851,9.4777e-05,
10.4333,0.436027,0.899934,-0.000191519,0.992984,-0.118244,0.000422477,0.99999,-0.00455796,0.000106505,
10.4434,0.435981,0.899956,-0.000178551,0.992931,-0.118693,0.000427584,0.99999,-0.00450111,0.000117185,
10.4535,0.435945,0.899973,-0.000167186,0.992877,-0.119143,0.000423338,0.99999,-0.00445495,0.00012491,
10.4636,0.435918,0.899986,-0.000159042,0.992824,-0.119583,0.000411035,0.99999,-0.00441486,0.0001287,
10.4737,0.435896,0.899997,-0.00015488,0.992773,-0.120006,0.000393585,0.99999,-0.0043758,0.000128565,
10.4838,0.435874,0.900008,-0.000154619,0.992724,-0.120407,0.000374879,0.999991,-0.00433351,0.000125343,
10.4939,0.43585,0.900019,-0.000157522,0.992678,-0.120788,0.000358967,0.999991,-0.00428528,0.000120376,
10.504,0.435822,0.900033,-0.000162472,0.992634,-0.121154,0.000349242,0.999991,-0.00423026,0.000115121,
10.5141,0.435788,0.900049,-0.000168284,0.99259,-0.121512,0.000347796,0.999991,-0.00416934,0.000110785,
10.5242,0.43575,0.900068,-0.000173957,0.992546,-0.121874,0.000355067,0.999992,-0.00410459,0.000108071,
10.5343,0.435707,0.900089,-0.000178837,0.9925,-0.122248,0.000369832,0.999992,-0.00403848,0.00010708,
10.5444,0.435661,0.900111,-0.000182664,0.992451,-0.122642,0.000389534,0.999992,-0.00397314,0.000107375,
10.5545,0.435613,0.900134,-0.000185504,0.992399,-0.123059,0.000410849,0.999992,-0.0039098,0.000108174,
10.5646,0.435565,0.900157,-0.000187622,0.992345,-0.123499,0.000430367,0.999993,-0.00384849,0.000108616,
10.5747,0.435515,0.900181,-0.000189315,0.992287,-0.123959,0.000445237,0.999993,-0.00378816,0.000108021,
10.5848,0.435465,0.900206,-0.00019078,0.992228,-0.124432,0.000453667,0.999993,-0.00372706,0.000106086,
10.5949,0.435414,0.90023,-0.000192033,0.992168,-0.124909,0.000455173,0.999993,-0.00366329,0.000102967,
10.605,0.435362,0.900256,-0.00019291,0.992108,-0.125384,0.000450559,0.999994,-0.00359543,9.92339e-05,
10.6151,0.435309,0.900281,-0.000193128,0.992049,-0.12585,0.000441662,0.999994,-0.00352296,9.57229e-05,
10.6252,0.435256,0.900307,-0.000192402,0.991991,-0.126305,0.000430912,0.999994,-0.0034465,9.33108e-05,
10.6353,0.435203,0.900332,-0.000190572,0.991935,-0.126746,0.00042083,0.999994,-0.00336774,9.26851e-05,
10.6454,0.435152,0.900357,-0.000187698,0.99188,-0.127178,0.000413558,0.999995,-0.00328906,9.41576e-05,
10.6555,0.435104,0.90038,-0.000184105,0.991825,-0.127605,0.000410504,0.999995,-0.00321305,9.75667e-05,
10.6656,0.435059,0.900402,-0.000180358,0.99177,-0.128031,0.000412177,0.999995,-0.00314185,0.000102292,
10.6757,0.435017,0.900422,-0.000177167,0.991714,-0.128462,0.000418194,0.999995,-0.00307669,0.000107374,
10.6858,0.434978,0.900441,-0.000175246,0.991657,-0.128902,0.000427469,0.999995,-0.00301752,0.000111714,
