Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z,mag5_x,mag5_y,mag5_z,mag6_x,mag6_y,mag6_z,mag7_x,mag7_y,mag7_z,mag8_x,mag8_y,mag8_z,mag9_x,mag9_y,mag9_z,o0_x,o0_y,o0_z,
3.4441,0.460865,0.88747,5.13946e-05,0.986072,-0.166318,-0.000625841,0.999999,-0.00117618,9.01136e-05,0.995716,-0.0924596,-0.00036899,0.711078,0.703113,-5.02599e-05,0.624489,-0.781033,0.000201473,0.690138,0.723677,-0.000873924,0.965371,-0.260869,0.00251963,0.998298,0.0582919,-0.00149819,0.999923,-0.0124067,0.000387476,0.999991,0.00423783,-4.18406e-05,
3.4542,0.460937,0.887433,5.09143e-05,0.986183,-0.165656,-0.000625107,0.999999,-0.00129032,8.94249e-05,0.995746,-0.0921447,-0.000361909,0.711008,0.703184,-6.51332e-05,0.624284,-0.781198,0.000217307,0.68964,0.724152,-0.00089596,0.964677,-0.263422,0.00256902,0.998216,0.0596852,-0.00154178,0.999918,-0.0128268,0.000410664,0.999991,0.00428167,-4.49365e-05,
3.4643,0.461009,0.887396,5.23022e-05,0.986295,-0.164992,-0.000628965,0.999999,-0.00140538,9.09375e-05,0.995774,-0.0918368,-0.00035551,0.710927,0.703266,-8.00498e-05,0.624067,-0.781371,0.000234421,0.689127,0.72464,-0.000918758,0.963964,-0.266021,0.00262012,0.998129,0.0611231,-0.00159051,0.999912,-0.0132701,0.000435814,0.999991,0.00432776,-4.78266e-05,
3.4744,0.461082,0.887357,5.53091e-05,0.986407,-0.164322,-0.000636016,0.999999,-0.00152335,9.40806e-05,0.995802,-0.0915347,-0.000350154,0.710836,0.703358,-9.44938e-05,0.623836,-0.781555,0.000252171,0.688598,0.725142,-0.000942265,0.96323,-0.268666,0.00267287,0.998037,0.0626109,-0.00164425,0.999906,-0.0137383,0.000462812,0.99999,0.00437582,-5.05864e-05,
3.4845,0.461159,0.887317,5.95374e-05,0.98652,-0.163642,-0.000644566,0.999999,-0.00164551,9.81386e-05,0.995829,-0.0912374,-0.000346062,0.710735,0.703459,-0.000108042,0.623593,-0.781749,0.000269861,0.688054,0.725659,-0.000966424,0.962474,-0.27136,0.00272723,0.997939,0.0641535,-0.00170273,0.999899,-0.014233,0.000491596,0.99999,0.00442568,-5.33399e-05,
3.4946,0.46124,0.887275,6.44593e-05,0.986634,-0.162953,-0.000652847,0.999998,-0.00177235,0.000102341,0.995856,-0.0909433,-0.000343278,0.710627,0.703569,-0.000120364,0.623337,-0.781954,0.000286844,0.687493,0.72619,-0.000991137,0.961697,-0.274102,0.00278324,0.997834,0.0657556,-0.00176551,0.999891,-0.0147558,0.000522157,0.99999,0.00447735,-5.62337e-05,
3.5047,0.461325,0.887231,6.94527e-05,0.986748,-0.162256,-0.000659235,0.999998,-0.00190357,0.000105952,0.995883,-0.0906512,-0.000341662,0.71051,0.703687,-0.000131216,0.623068,-0.782167,0.000302592,0.686916,0.726736,-0.00101624,0.960896,-0.276895,0.00284094,0.997723,0.0674211,-0.00183211,0.999883,-0.0153084,0.000554532,0.99999,0.00453099,-5.94107e-05,
3.5148,0.461414,0.887185,7.38555e-05,0.986864,-0.161554,-0.000662438,0.999998,-0.00203817,0.000108352,0.995909,-0.0903597,-0.000340912,0.710387,0.703812,-0.000140442,0.622789,-0.78239,0.000316763,0.686321,0.727298,-0.00104152,0.960071,-0.27974,0.00290038,0.997604,0.0691536,-0.00190196,0.999874,-0.0158924,0.000588792,0.999989,0.00458694,-6.29893e-05,
3.5249,0.461506,0.887137,7.70347e-05,0.986979,-0.16085,-0.000661639,0.999998,-0.00217459,0.000109095,0.995936,-0.0900684,-0.000340614,0.710258,0.703942,-0.000147975,0.6225,-0.78262,0.000329216,0.68571,0.727874,-0.0010667,0.959222,-0.282638,0.00296157,0.997477,0.0709559,-0.00197455,0.999864,-0.0165098,0.000625029,0.999989,0.0046456,-6.7049e-05,
3.535,0.461601,0.887088,7.84616e-05,0.987092,-0.16015,-0.00065656,0.999997,-0.00231095,0.000107953,0.995962,-0.0897768,-0.000340316,0.710124,0.704076,-0.000153851,0.622203,-0.782856,0.000340003,0.685081,0.728466,-0.0010915,0.958347,-0.285591,0.0030245,0.997342,0.0728304,-0.00204941,0.999852,-0.0171625,0.000663339,0.999989,0.00470748,-7.16255e-05,
3.5451,0.461696,0.887038,7.77833e-05,0.987205,-0.159457,-0.000647466,0.999997,-0.00244526,0.000104925,0.995988,-0.0894852,-0.000339596,0.709988,0.704214,-0.000158214,0.621898,-0.783098,0.00034933,0.684437,0.729071,-0.0011157,0.957445,-0.2886,0.00308904,0.997198,0.0747788,-0.00212616,0.99984,-0.0178526,0.000703806,0.999989,0.00477305,-7.67127e-05,
3.5552,0.46179,0.886989,7.48793e-05,0.987314,-0.158776,-0.000635095,0.999997,-0.00257564,0.000100226,0.996014,-0.0891944,-0.000338134,0.709848,0.704354,-0.00016132,0.621588,-0.783344,0.000357509,0.683776,0.729691,-0.00113915,0.956515,-0.291667,0.00315499,0.997044,0.0768028,-0.00220456,0.999827,-0.0185822,0.000746501,0.999988,0.00484278,-8.22721e-05,
3.5653,0.461882,0.886942,6.9892e-05,0.987421,-0.158109,-0.000620531,0.999996,-0.00270055,9.42543e-05,0.99604,-0.0889054,-0.000335757,0.709708,0.704496,-0.000163525,0.621272,-0.783595,0.0003649,0.683099,0.730324,-0.0011618,0.955556,-0.294792,0.00322209,0.99688,0.0789037,-0.0022845,0.999812,-0.0193536,0.000791464,0.999988,0.00491705,-8.82456e-05,
3.5754,0.461968,0.886896,6.32244e-05,0.987525,-0.157459,-0.000605055,0.999996,-0.00281897,8.75408e-05,0.996066,-0.0886191,-0.000332465,0.709566,0.704639,-0.000165265,0.620951,-0.78385,0.000371873,0.682408,0.73097,-0.00118375,0.954568,-0.297976,0.00328999,0.996705,0.0810827,-0.00236598,0.999796,-0.0201691,0.000838719,0.999988,0.00499618,-9.45686e-05,
3.5855,0.46205,0.886854,5.55018e-05,0.987626,-0.156824,-0.000589966,0.999996,-0.00293043,8.06822e-05,0.996091,-0.0883367,-0.000328412,0.709423,0.704783,-0.000167016,0.620624,-0.784108,0.000378778,0.681702,0.731629,-0.00120521,0.953549,-0.30122,0.0033583,0.996518,0.0833414,-0.00244915,0.999778,-0.0210309,0.000888269,0.999987,0.00508042,-0.000101183,
3.5956,0.462124,0.886815,4.74999e-05,0.987725,-0.156205,-0.000576428,0.999995,-0.00303512,7.42739e-05,0.996115,-0.0880587,-0.000323878,0.709279,0.704928,-0.000169251,0.620293,-0.78437,0.000385935,0.680982,0.732299,-0.00122648,0.952499,-0.304523,0.00342668,0.996319,0.0856812,-0.00253421,0.999759,-0.0219414,0.000940112,0.999987,0.00516994,-0.000108043,
3.6057,0.462193,0.88678,4.00485e-05,0.98782,-0.155598,-0.000565336,0.999995,-0.0031338,6.88409e-05,0.996139,-0.0877855,-0.00031921,0.709134,0.705074,-0.000172386,0.619957,-0.784636,0.000393633,0.680248,0.732981,-0.00124792,0.951417,-0.307885,0.00349479,0.996108,0.0881041,-0.00262146,0.999737,-0.0229028,0.000994257,0.999986,0.0052649,-0.000115126,
3.6158,0.462255,0.886747,3.39235e-05,0.987914,-0.155001,-0.000557231,0.999995,-0.00322772,6.47788e-05,0.996163,-0.0875171,-0.000314755,0.708986,0.705223,-0.00017674,0.619614,-0.784907,0.000402137,0.679499,0.733675,-0.00126987,0.950303,-0.311305,0.0035624,0.995883,0.0906124,-0.00271121,0.999713,-0.0239173,0.00105073,0.999986,0.00536541,-0.000122426,
3.6259,0.462314,0.886716,2.9741e-05,0.988007,-0.15441,-0.000552269,0.999994,-0.00331846,6.23086e-05,0.996186,-0.087253,-0.000310801,0.708835,0.705374,-0.000182509,0.619265,-0.785182,0.000411688,0.678735,0.734382,-0.00129264,0.949157,-0.314782,0.0036294,0.995643,0.0932086,-0.0028038,0.999687,-0.0249872,0.0011096,0.999985,0.00547163,-0.000129957,
3.636,0.46237,0.886687,2.78719e-05,0.988098,-0.153823,-0.000550226,0.999994,-0.00340774,6.14534e-05,0.996209,-0.0869925,-0.00030753,0.708679,0.705531,-0.000189747,0.618908,-0.785463,0.000422499,0.677955,0.735103,-0.00131646,0.947978,-0.318315,0.00369584,0.995387,0.0958956,-0.00289956,0.999658,-0.0261148,0.00117098,0.999984,0.00558371,-0.000137746,
3.6461,0.462426,0.886658,2.83877e-05,0.988189,-0.153236,-0.000550567,0.999994,-0.00349717,6.20382e-05,0.996231,-0.0867348,-0.000304993,0.708519,0.705692,-0.000198383,0.618543,-0.78575,0.000434738,0.677157,0.735837,-0.00134147,0.946765,-0.321903,0.00376189,0.995115,0.0986767,-0.00299877,0.999626,-0.0273026,0.00123502,0.999984,0.00570184,-0.000145829,
3.6562,0.462483,0.886628,3.10479e-05,0.98828,-0.152648,-0.000552528,0.999994,-0.00358811,6.37142e-05,0.996254,-0.0864791,-0.000303102,0.708351,0.70586,-0.00020824,0.618169,-0.786045,0.000448502,0.676342,0.736586,-0.00136771,0.945519,-0.325545,0.00382788,0.994825,0.101555,-0.00310172,0.999591,-0.0285533,0.00130194,0.999983,0.00582625,-0.000154249,
3.6663,0.462543,0.886597,3.5331e-05,0.988372,-0.152057,-0.000555229,0.999993,-0.00368146,6.60063e-05,0.996276,-0.0862247,-0.000301658,0.708177,0.706035,-0.000219076,0.617784,-0.786348,0.000463802,0.675509,0.737351,-0.00139517,0.944238,-0.32924,0.00389424,0.994516,0.104535,-0.00320867,0.999553,-0.0298696,0.00137201,0.999982,0.0059572,-0.000163054,
3.6764,0.462608,0.886563,4.05049e-05,0.988463,-0.151462,-0.000557781,0.999993,-0.00377759,6.83769e-05,0.996298,-0.0859711,-0.000300386,0.707995,0.706217,-0.000230624,0.617387,-0.78666,0.000480539,0.674655,0.738132,-0.00142379,0.942922,-0.33299,0.00396149,0.994186,0.107621,-0.00331987,0.99951,-0.0312549,0.00144554,0.999981,0.00609501,-0.000172294,
3.6865,0.462677,0.886527,4.57286e-05,0.988554,-0.150866,-0.000559389,0.999992,-0.00387628,7.02977e-05,0.996319,-0.0857185,-0.000298983,0.707805,0.706408,-0.000242632,0.616977,-0.786981,0.000498506,0.673781,0.73893,-0.00145349,0.94157,-0.336794,0.00403018,0.993835,0.110815,-0.00343557,0.999464,-0.0327125,0.0015229,0.999981,0.00624002,-0.000182022,
3.6966,0.462751,0.886488,5.01667e-05,0.988645,-0.150269,-0.000559434,0.999992,-0.0039768,7.13211e-05,0.996341,-0.0854671,-0.000297171,0.707607,0.706606,-0.000254886,0.616553,-0.787313,0.000517409,0.672886,0.739745,-0.00148418,0.94018,-0.340653,0.00410085,0.99346,0.114124,-0.00355605,0.999412,-0.0342464,0.00160446,0.99998,0.00639263,-0.000192297,
3.7067,0.462828,0.886448,5.31046e-05,0.988736,-0.149672,-0.00055752,0.999992,-0.00407798,7.11386e-05,0.996362,-0.0852173,-0.000294738,0.7074,0.706813,-0.000267228,0.616115,-0.787656,0.000536896,0.671968,0.740578,-0.00151581,0.938751,-0.34457,0.004174,0.99306,0.11755,-0.00368162,0.999355,-0.0358608,0.00169064,0.999979,0.00655327,-0.000203184,
3.7168,0.462908,0.886407,5.40438e-05,0.988825,-0.149079,-0.000553504,0.999991,-0.00417846,6.962e-05,0.996383,-0.0849701,-0.000291573,0.707185,0.707028,-0.000279556,0.615662,-0.78801,0.00055661,0.671028,0.74143,-0.00154836,0.937282,-0.348546,0.00425005,0.992633,0.1211,-0.00381264,0.999293,-0.0375604,0.00178186,0.999977,0.00672246,-0.000214752,
3.7269,0.462987,0.886365,5.27656e-05,0.988914,-0.148491,-0.000547492,0.999991,-0.00427679,6.68256e-05,0.996404,-0.0847261,-0.000287675,0.706962,0.707251,-0.00029182,0.615195,-0.788375,0.000576241,0.670065,0.742301,-0.00158183,0.935771,-0.352583,0.00432931,0.992177,0.124778,-0.0039495,0.999224,-0.0393504,0.00187859,0.999976,0.00690075,-0.000227078,
3.737,0.463064,0.886325,4.93549e-05,0.989001,-0.147911,-0.000539802,0.99999,-0.00437175,6.29904e-05,0.996425,-0.0844862,-0.000283154,0.706731,0.707483,-0.000304001,0.614713,-0.78875,0.000595577,0.669077,0.743191,-0.00161625,0.934215,-0.356684,0.00441201,0.99169,0.128589,-0.00409267,0.999147,-0.0412363,0.00198128,0.999975,0.00708876,-0.000240239,
3.7471,0.463138,0.886286,4.41799e-05,0.989086,-0.147339,-0.000530926,0.99999,-0.0044624,5.84834e-05,0.996445,-0.0842508,-0.000278207,0.706491,0.707722,-0.000316099,0.614217,-0.789137,0.000614533,0.668065,0.744101,-0.00165163,0.932612,-0.360852,0.00449822,0.991169,0.13254,-0.00424262,0.999063,-0.043224,0.00209043,0.999973,0.00728719,-0.000254317,
3.7572,0.463207,0.88625,3.7834e-05,0.98917,-0.146777,-0.000521457,0.99999,-0.0045483,5.37487e-05,0.996464,-0.0840204,-0.000273092,0.706244,0.707969,-0.000328123,0.613707,-0.789533,0.000633168,0.667027,0.745032,-0.00168804,0.930961,-0.365089,0.00458793,0.990611,0.136638,-0.00439989,0.99897,-0.0453202,0.00220652,0.999972,0.0074968,-0.00026939,
3.7673,0.463271,0.886217,3.1047e-05,0.989251,-0.146224,-0.000512028,0.999989,-0.00462947,4.92375e-05,0.996483,-0.0837949,-0.000268081,0.705988,0.708224,-0.000340087,0.613184,-0.78994,0.000651671,0.665963,0.745983,-0.00172552,0.92926,-0.369398,0.00468106,0.990015,0.140889,-0.00456501,0.998867,-0.0475318,0.00233011,0.99997,0.00771841,-0.000285536,
3.7774,0.463329,0.886186,2.45817e-05,0.989331,-0.145682,-0.000503242,0.999989,-0.00470639,4.53428e-05,0.996502,-0.0835742,-0.000263427,0.705724,0.708487,-0.000352012,0.612646,-0.790357,0.000670328,0.664871,0.746956,-0.00176414,0.927505,-0.373781,0.00477743,0.989376,0.1453,-0.0047385,0.998753,-0.0498663,0.00246175,0.999968,0.00795292,-0.00030283,
3.7875,0.463382,0.886158,1.91291e-05,0.98941,-0.145147,-0.000495604,0.999989,-0.00477992,4.23469e-05,0.99652,-0.0833576,-0.000259322,0.705452,0.708757,-0.000363932,0.612095,-0.790784,0.000689479,0.663752,0.747951,-0.00180396,0.925695,-0.378239,0.00487685,0.988692,0.149879,-0.0049209,0.998626,-0.0523318,0.00260207,0.999966,0.00820125,-0.000321344,
3.7976,0.463432,0.886133,1.52182e-05,0.989487,-0.14462,-0.000489476,0.999988,-0.00485113,4.03883e-05,0.996537,-0.0831445,-0.000255874,0.705172,0.709036,-0.000375911,0.611529,-0.791221,0.000709464,0.662603,0.748968,-0.00184508,0.923828,-0.382776,0.00497913,0.987958,0.154635,-0.00511268,0.998486,-0.0549369,0.00275169,0.999964,0.0084644,-0.000341155,
3.8077,0.463479,0.886108,1.31515e-05,0.989563,-0.144098,-0.00048504,0.999988,-0.00492113,3.94533e-05,0.996555,-0.0829343,-0.000253088,0.704884,0.709322,-0.000388046,0.610948,-0.79167,0.000730579,0.661425,0.750009,-0.0018876,0.921901,-0.387391,0.0050841,0.987171,0.159576,-0.00531428,0.99833,-0.057691,0.00291133,0.999962,0.00874342,-0.000362344,
3.8178,0.463525,0.886084,1.29752e-05,0.989639,-0.14358,-0.000482282,0.999988,-0.00499095,3.93907e-05,0.996572,-0.0827261,-0.00025087,0.704588,0.709616,-0.000400474,0.610351,-0.792131,0.000753041,0.660215,0.751074,-0.00193167,0.919913,-0.392088,0.00519164,0.986326,0.164712,-0.00552605,0.998157,-0.0606042,0.00308173,0.999959,0.0090394,-0.000385002,
3.8279,0.463573,0.886059,1.44847e-05,0.989713,-0.143064,-0.000480995,0.999987,-0.00506135,3.99458e-05,0.996589,-0.0825195,-0.000249037,0.704283,0.709919,-0.000413367,0.609737,-0.792604,0.00077698,0.658972,0.752164,-0.00197741,0.917861,-0.396866,0.00530169,0.985418,0.170051,-0.00574833,0.997965,-0.0636871,0.00326366,0.999956,0.00935354,-0.000409235,
3.838,0.463622,0.886033,1.72644e-05,0.989788,-0.142549,-0.000480813,0.999987,-0.00513279,4.08063e-05,0.996606,-0.0823142,-0.000247344,0.703969,0.71023,-0.000426925,0.609104,-0.79309,0.000802436,0.657696,0.753281,-0.00202497,0.915744,-0.401727,0.00541431,0.984443,0.175603,-0.00598133,0.99775,-0.0669514,0.00345796,0.999953,0.0096871,-0.000435169,
3.8481,0.463675,0.886006,2.07531e-05,0.989862,-0.142033,-0.000481251,0.999986,-0.00520539,4.16519e-05,0.996623,-0.0821101,-0.000245523,0.703646,0.710551,-0.000441354,0.608451,-0.793591,0.000829384,0.656384,0.754424,-0.00207447,0.913558,-0.406672,0.00552961,0.983394,0.181378,-0.00622524,0.997511,-0.0704094,0.00366549,0.999949,0.0100415,-0.000462949,
3.8582,0.46373,0.885976,2.43254e-05,0.989936,-0.141517,-0.000481765,0.999986,-0.00527893,4.21991e-05,0.99664,-0.0819075,-0.000243317,0.703312,0.710881,-0.00045685,0.607777,-0.794107,0.000857766,0.655036,0.755595,-0.00212602,0.911301,-0.411702,0.00564782,0.982265,0.187384,-0.00648017,0.997245,-0.0740743,0.00388713,0.999946,0.0104181,-0.000492741,
3.8683,0.463789,0.885946,2.73773e-05,0.99001,-0.141,-0.000481822,0.999986,-0.00535294,4.22353e-05,0.996656,-0.0817068,-0.000240519,0.702968,0.711222,-0.000473582,0.607082,-0.794639,0.000887519,0.653648,0.756795,-0.0021797,0.908971,-0.416819,0.00576922,0.981051,0.19363,-0.00674616,0.996948,-0.0779602,0.00412379,0.999941,0.0108187,-0.000524727,
3.8784,0.46385,0.885914,2.94037e-05,0.990083,-0.140483,-0.000480963,0.999985,-0.00542679,4.16384e-05,0.996673,-0.0815089,-0.000236999,0.702611,0.711574,-0.00049167,0.606363,-0.795187,0.000918604,0.652221,0.758026,-0.0022356,0.906566,-0.422024,0.00589415,0.979745,0.200127,-0.00702322,0.996616,-0.0820821,0.00437638,0.999937,0.0112451,-0.000559104,
3.8885,0.463912,0.885881,3.00584e-05,0.990156,-0.139968,-0.00047886,0.999985,-0.00549979,4.0381e-05,0.996688,-0.0813144,-0.000232723,0.702242,0.711938,-0.000511181,0.605621,-0.795753,0.000951028,0.650751,0.759288,-0.00229378,0.904081,-0.427319,0.00602296,0.978338,0.206883,-0.00731131,0.996245,-0.0864558,0.00464582,0.999931,0.0116994,-0.000596076,
3.8986,0.463974,0.885849,2.91904e-05,0.990228,-0.139456,-0.000475358,0.999984,-0.00557128,3.85214e-05,0.996704,-0.0811241,-0.000227756,0.701859,0.712316,-0.000532127,0.604853,-0.796336,0.000984845,0.649237,0.760583,-0.00235432,0.901513,-0.432707,0.00615602,0.976825,0.213905,-0.00761034,0.99583,-0.0910979,0.00493299,0.999926,0.0121836,-0.000635851,
3.9087,0.464036,0.885817,2.68519e-05,0.9903,-0.138948,-0.000470488,0.999984,-0.00564072,3.61853e-05,0.996719,-0.0809386,-0.000222242,0.701461,0.712708,-0.000554468,0.60406,-0.796938,0.00102016,0.647677,0.761912,-0.00241734,0.89886,-0.438191,0.00629363,0.975196,0.221203,-0.00792019,0.995365,-0.096026,0.00523877,0.999919,0.0127002,-0.00067863,
3.9188,0.464094,0.885786,2.32808e-05,0.99037,-0.138446,-0.000464463,0.999984,-0.00570773,3.35418e-05,0.996734,-0.0807584,-0.000216385,0.701047,0.713115,-0.000578127,0.603239,-0.79756,0.00105709,0.646069,0.763275,-0.00248299,0.896117,-0.443772,0.00643606,0.973442,0.228784,-0.00824069,0.994845,-0.101258,0.00556398,0.999912,0.0132517,-0.000724604,
3.9289,0.46415,0.885757,1.88593e-05,0.990439,-0.137951,-0.000457644,0.999983,-0.00577211,3.07786e-05,0.996748,-0.0805836,-0.00021041,0.700617,0.713537,-0.000603004,0.60239,-0.798201,0.00109581,0.64441,0.764676,-0.00255149,0.89328,-0.449453,0.00658351,0.971556,0.236656,-0.0085716,0.994261,-0.106814,0.00590939,0.999904,0.0138409,-0.00077395,
3.939,0.464201,0.88573,1.4058e-05,0.990507,-0.137463,-0.000450487,0.999983,-0.00583387,2.80794e-05,0.996762,-0.0804142,-0.000204525,0.700169,0.713977,-0.000628999,0.60151,-0.798864,0.00113644,0.6427,0.766114,-0.00262309,0.890344,-0.455238,0.00673607,0.969527,0.244824,-0.00891259,0.993608,-0.112712,0.00627567,0.999895,0.0144705,-0.000826827,
3.9491,0.464249,0.885705,9.37053e-06,0.990573,-0.136983,-0.000443481,0.999983,-0.00589317,2.56048e-05,0.996775,-0.08025,-0.000198891,0.699703,0.714434,-0.000656024,0.600599,-0.799549,0.00117914,0.640934,0.767591,-0.00269807,0.887306,-0.461129,0.00689376,0.967345,0.253295,-0.00926326,0.992875,-0.118973,0.00666342,0.999885,0.0151437,-0.000883378,
3.9592,0.464293,0.885682,5.25008e-06,0.990639,-0.13651,-0.000437081,0.999982,-0.00595034,2.34791e-05,0.996788,-0.0800905,-0.000193594,0.699218,0.714909,-0.000684026,0.599655,-0.800258,0.00122403,0.63911,0.76911,-0.00277674,0.884161,-0.467129,0.00705654,0.965,0.262074,-0.00962305,0.992054,-0.125617,0.00707308,0.999874,0.0158636,-0.000943723,
3.9693,0.464334,0.88566,2.05383e-06,0.990703,-0.136043,-0.000431643,0.999982,-0.00600577,2.17806e-05,0.9968,-0.0799354,-0.000188638,0.698713,0.715402,-0.000712992,0.598675,-0.800991,0.0012712,0.637225,0.770673,-0.00285937,0.880904,-0.473241,0.00722427,0.962481,0.271166,-0.00999124,0.991133,-0.132664,0.00750493,0.999861,0.0166332,-0.00100797,
3.9794,0.464373,0.88564,2.61095e-09,0.990766,-0.135581,-0.000427387,0.999982,-0.00605992,2.05377e-05,0.996812,-0.0797841,-0.000183951,0.698188,0.715914,-0.000742962,0.597659,-0.801749,0.00132074,0.635275,0.77228,-0.00294618,0.877529,-0.479466,0.00739678,0.959777,0.280573,-0.0103669,0.9901,-0.140136,0.007959,0.999847,0.0174561,-0.00107619,
3.9895,0.464411,0.88562,-8.40372e-07,0.990829,-0.135123,-0.000424364,0.999981,-0.00611325,1.97284e-05,0.996824,-0.0796365,-0.000179398,0.697641,0.716447,-0.000774028,0.596604,-0.802535,0.00137274,0.633258,0.773935,-0.00303732,0.874034,-0.485807,0.00757384,0.956876,0.290297,-0.0107489,0.988944,-0.148051,0.00843506,0.999831,0.0183354,-0.00114846,
3.9996,0.46445,0.8856,-5.70041e-07,0.990891,-0.134667,-0.000422459,0.999981,-0.00616617,1.92841e-05,0.996835,-0.0794925,-0.000174812,0.697073,0.716999,-0.000806331,0.595508,-0.803348,0.00142728,0.631168,0.775639,-0.00313286,0.870411,-0.492265,0.00775517,0.953768,0.300339,-0.0111359,0.987649,-0.15643,0.00893253,0.999813,0.0192748,-0.0012248,
4.0097,0.464488,0.885579,5.79857e-07,0.990952,-0.134213,-0.000421414,0.999981,-0.00621901,1.90974e-05,0.996847,-0.0793522,-0.000170024,0.696482,0.717573,-0.000840051,0.594369,-0.804191,0.00148442,0.629004,0.777395,-0.00323276,0.866657,-0.498841,0.00794044,0.95044,0.310696,-0.0115261,0.9862,-0.165291,0.00945035,0.999794,0.0202776,-0.0013052,
4.0198,0.464529,0.885558,2.27256e-06,0.991014,-0.133759,-0.00042087,0.99998,-0.00627195,1.90343e-05,0.996857,-0.0792157,-0.000164887,0.695867,0.71817,-0.000875393,0.593185,-0.805064,0.00154424,0.62676,0.779205,-0.00333692,0.862766,-0.505537,0.00812927,0.946881,0.321364,-0.0119176,0.98458,-0.17465,0.00998695,0.999771,0.0213475,-0.00138962,
4.0299,0.464571,0.885536,4.11547e-06,0.991075,-0.133306,-0.000420421,0.99998,-0.00632506,1.895e-05,0.996868,-0.0790836,-0.000159303,0.695227,0.718789,-0.00091257,0.591954,-0.80597,0.00160681,0.624434,0.78107,-0.00344516,0.858734,-0.512354,0.00832119,0.94308,0.332339,-0.0123082,0.982772,-0.184522,0.0105401,0.999746,0.0224878,-0.00147791,
4.04,0.464614,0.885513,5.71231e-06,0.991136,-0.132853,-0.000419668,0.99998,-0.00637825,1.87063e-05,0.996878,-0.0789564,-0.000153228,0.694561,0.719433,-0.00095178,0.590674,-0.806909,0.00167215,0.622021,0.782993,-0.00355725,0.854556,-0.51929,0.00851561,0.939026,0.343611,-0.0126951,0.980757,-0.194917,0.0111067,0.999718,0.023702,-0.00156985,
4.0501,0.464659,0.88549,6.71363e-06,0.991196,-0.132401,-0.000418281,0.999979,-0.00643128,1.81903e-05,0.996888,-0.0788343,-0.000146673,0.693866,0.720103,-0.000993186,0.589342,-0.807882,0.00174029,0.619518,0.784974,-0.00367291,0.850226,-0.526345,0.00871181,0.934711,0.355168,-0.0130756,0.978515,-0.205843,0.0116828,0.999686,0.0249934,-0.0016651,
4.0602,0.464705,0.885466,6.85947e-06,0.991256,-0.131951,-0.000416033,0.999979,-0.00648384,1.73301e-05,0.996897,-0.078718,-0.000139693,0.693142,0.720801,-0.00103689,0.587956,-0.808891,0.00181121,0.616923,0.787014,-0.00379187,0.845741,-0.533519,0.00890893,0.930125,0.366996,-0.0134465,0.976028,-0.217301,0.0122634,0.999651,0.0263649,-0.00176315,
