Time,Magnet_72_0_x,Magnet_72_0_y,Magnet_72_0_z,Magnet_72_1_x,Magnet_72_1_y,Magnet_72_1_z,Magnet_72_2_x,Magnet_72_2_y,Magnet_72_2_z,Magnet_72_3_x,Magnet_72_3_y,Magnet_72_3_z,Magnet_72_4_x,Magnet_72_4_y,Magnet_72_4_z,Magnet_72_5_x,Magnet_72_5_y,Magnet_72_5_z,Magnet_72_6_x,Magnet_72_6_y,Magnet_72_6_z,Magnet_72_7_x,Magnet_72_7_y,Magnet_72_7_z,Magnet_72_8_x,Magnet_72_8_y,Magnet_72_8_z,Magnet_72_9_x,Magnet_72_9_y,Magnet_72_9_z,Magnet_72_10_x,Magnet_72_10_y,Magnet_72_10_z,Magnet_72_11_x,Magnet_72_11_y,Magnet_72_11_z,Magnet_72_12_x,Magnet_72_12_y,Magnet_72_12_z,
21.9,0.0258017,0.999667,-5.84022e-05,0.463388,0.886152,0.00242284,0.7056,0.708597,0.00432528,0.868073,-0.496412,-0.00494432,0.239167,0.970978,0.000807392,0.421552,-0.906801,-0.00239042,-0.0389438,-0.999241,5.06108e-05,0.332697,-0.943032,-0.00167162,0.373709,0.927546,0.000678051,0.661716,-0.749755,-0.000151506,0.988012,0.15437,-0.00130951,0.999987,-0.0050503,0.000459783,0.999996,-0.00288985,5.26123e-05,
22,0.0253413,0.999679,-5.73271e-05,0.486123,0.873887,0.00245648,0.736372,0.676562,0.00439297,0.891012,-0.453955,-0.00474495,0.244542,0.969638,0.000741761,0.444344,-0.895853,-0.0024197,-0.0394368,-0.999222,4.93785e-05,0.344494,-0.938787,-0.00166779,0.379016,0.92539,0.00067153,0.663315,-0.74834,-0.000119044,0.985693,0.168545,-0.00148314,0.999973,-0.00735168,0.00051099,0.999995,-0.00329417,5.44474e-05,
22.1,0.0248801,0.99969,-5.63354e-05,0.508865,0.860843,0.0024974,0.766029,0.642791,0.00437089,0.910845,-0.412725,-0.00438934,0.249265,0.968435,0.000651903,0.46709,-0.884206,-0.00245402,-0.0399263,-0.999203,4.82827e-05,0.355891,-0.934526,-0.00160667,0.384066,0.923305,0.000611136,0.664587,-0.747211,9.14894e-07,0.982824,0.184539,-0.00173293,0.999949,-0.0100735,0.000581847,0.999993,-0.00376029,5.90141e-05,
22.2,0.0244195,0.999702,-5.59006e-05,0.5316,0.846992,0.00254069,0.794092,0.607782,0.00435903,0.927385,-0.374086,-0.00403165,0.253236,0.967404,0.000570801,0.489808,-0.871827,-0.0024844,-0.0404088,-0.999183,4.73927e-05,0.366559,-0.930394,-0.00154904,0.388488,0.921454,0.000547212,0.664916,-0.746918,0.00015036,0.979016,0.203771,-0.00207411,0.999906,-0.0136619,0.000691789,0.999991,-0.004259,5.50835e-05,
22.3,0.0239587,0.999713,-5.58782e-05,0.554336,0.832289,0.00258499,0.820693,0.571353,0.00434764,0.941123,-0.338045,-0.00365372,0.256587,0.966521,0.00049248,0.512481,-0.858695,-0.00251444,-0.0408853,-0.999164,4.69304e-05,0.376652,-0.926354,-0.00149469,0.392426,0.919784,0.000490298,0.664459,-0.747325,0.000279795,0.974092,0.226138,-0.00238704,0.999834,-0.0182037,0.000801051,0.999989,-0.00477823,5.42027e-05,
22.4,0.0234982,0.999724,-5.62288e-05,0.577066,0.816693,0.00263139,0.845523,0.533922,0.00428837,0.952258,-0.305277,-0.00325998,0.259323,0.96579,0.000418744,0.5351,-0.844785,-0.00254929,-0.0413539,-0.999145,4.68171e-05,0.386003,-0.922496,-0.00141164,0.395727,0.918368,0.00040144,0.662984,-0.748633,0.000477901,0.967725,0.251991,-0.00279625,0.999712,-0.0239588,0.000962906,0.999986,-0.00529373,4.16538e-05,
22.5,0.0230382,0.999735,-5.68989e-05,0.599773,0.800165,0.00268387,0.868491,0.495686,0.00423086,0.961236,-0.275711,-0.00290188,0.261548,0.965191,0.000356051,0.557636,-0.830082,-0.00258588,-0.041814,-0.999125,4.6847e-05,0.39456,-0.918869,-0.00133329,0.398275,0.917266,0.000316126,0.660221,-0.751071,0.000673936,0.959477,0.281768,-0.00319578,0.999506,-0.0314039,0.00115758,0.999984,-0.00568377,1.51799e-05,
22.6,0.0225797,0.999745,-5.73908e-05,0.62244,0.782663,0.00273958,0.889438,0.457038,0.00411562,0.968418,-0.249321,-0.00255386,0.263328,0.964706,0.0002994,0.580078,-0.814557,-0.00262345,-0.0422671,-0.999106,4.66971e-05,0.402279,-0.915516,-0.00123532,0.400073,0.916483,0.000220527,0.656214,-0.754574,0.000871704,0.949145,0.314819,-0.00354495,0.999165,-0.0408243,0.00138341,0.999983,-0.00580748,-3.13182e-05,
22.7,0.0221234,0.999755,-5.75732e-05,0.645043,0.764141,0.0027971,0.908165,0.418595,0.00395824,0.974131,-0.225973,-0.00223987,0.264734,0.964322,0.000251399,0.602417,-0.798177,-0.00266274,-0.0427145,-0.999087,4.64845e-05,0.409058,-0.912507,-0.00112771,0.401031,0.916065,0.000119188,0.650852,-0.759204,0.00107316,0.936507,0.350627,-0.00386215,0.998606,-0.0527561,0.00167759,0.999985,-0.00538941,-0.000119588,
22.8,0.0216704,0.999765,-5.74762e-05,0.667553,0.744556,0.00285746,0.924561,0.381016,0.00373487,0.978669,-0.205434,-0.00194794,0.265827,0.964021,0.000209275,0.624641,-0.780908,-0.00270705,-0.0431577,-0.999068,4.64572e-05,0.414857,-0.909886,-0.00100876,0.401148,0.916013,2.05595e-05,0.644187,-0.764867,0.0012438,0.921522,0.388304,-0.00408149,0.997686,-0.0679656,0.00204471,0.999992,-0.0038943,-0.000280335,
22.9,0.0212226,0.999775,-5.71993e-05,0.689926,0.723874,0.00291998,0.938535,0.345167,0.00344846,0.98226,-0.187517,-0.00168161,0.266656,0.963792,0.000172944,0.646744,-0.762702,-0.0027558,-0.0435984,-0.999049,4.66316e-05,0.419637,-0.907692,-0.000882764,0.400464,0.916312,-7.42589e-05,0.636377,-0.771377,0.00139276,0.904329,0.426814,-0.00424421,0.996169,-0.0874091,0.00253911,1,-0.000461183,-0.000556514,
23,0.0207815,0.999784,-5.67602e-05,0.712109,0.702063,0.00298267,0.950146,0.311791,0.00311191,0.985101,-0.171971,-0.00144087,0.267265,0.963623,0.000141625,0.668723,-0.743507,-0.00280844,-0.0440384,-0.99903,4.70136e-05,0.423396,-0.905945,-0.000752313,0.398983,0.916958,-0.000169941,0.62745,-0.778655,0.00153624,0.884963,0.46564,-0.0043928,0.993603,-0.112882,0.00326969,0.999978,0.00650314,-0.00107202,
23.1,0.0203484,0.999793,-5.62555e-05,0.734041,0.679098,0.00304522,0.959552,0.281517,0.00274573,0.987348,-0.158562,-0.0012258,0.267688,0.963506,0.000114678,0.690564,-0.723266,-0.00286606,-0.0444794,-0.99901,4.76518e-05,0.426154,-0.904651,-0.000622906,0.39671,0.917944,-0.000266138,0.617407,-0.786642,0.00168168,0.863383,0.504529,-0.00456668,0.989079,-0.147319,0.00439006,0.999791,0.0203364,-0.00207465,
23.2,0.0199239,0.999801,-5.5813e-05,0.755653,0.654965,0.00310669,0.967037,0.254626,0.00238347,0.989134,-0.147015,-0.00104067,0.267958,0.963431,9.19836e-05,0.712236,-0.701934,-0.00292545,-0.0449222,-0.99899,4.83557e-05,0.427948,-0.903803,-0.000493357,0.393572,0.919294,-0.000381445,0.606031,-0.795439,0.00188163,0.83923,0.543755,-0.00485975,0.980697,-0.195435,0.00617113,0.99884,0.0479793,-0.00412226,
23.3,0.0195056,0.99981,-5.57479e-05,0.776855,0.629672,0.00316196,0.972914,0.231158,0.00203506,0.990561,-0.137068,-0.000881254,0.268098,0.963392,7.24521e-05,0.733683,-0.679485,-0.00298274,-0.0453648,-0.99897,4.87305e-05,0.428737,-0.903429,-0.000349331,0.389282,0.921118,-0.000547914,0.592628,-0.805473,0.0022179,0.811516,0.584306,-0.00538709,0.964402,-0.264287,0.0089693,0.994433,0.105019,-0.00856795,
23.4,0.0190823,0.999818,-5.70309e-05,0.797512,0.603295,0.00320009,0.977485,0.210996,0.00170987,0.991711,-0.128483,-0.000746479,0.268125,0.963384,5.53786e-05,0.754802,-0.655945,-0.00302786,-0.0457983,-0.998951,4.79848e-05,0.428277,-0.903647,-0.000154914,0.383119,0.923699,-0.000841933,0.575527,-0.817777,0.00287655,0.778115,0.62809,-0.00633832,0.93211,-0.36194,0.0130575,0.974245,0.22479,-0.0178083,
23.5,0.0186361,0.999826,-5.84698e-05,0.817383,0.576085,0.00319473,0.980997,0.19402,0.0013882,0.992645,-0.121061,-0.000628792,0.26805,0.963405,3.91557e-05,0.775383,-0.631483,-0.00303753,-0.0462107,-0.998932,4.71424e-05,0.425844,-0.904796,0.000163874,0.373339,0.927694,-0.00142096,0.550946,-0.834531,0.00418016,0.734429,0.678638,-0.00805484,0.870175,-0.49243,0.017524,0.900172,0.434737,-0.0263278,
23.6,0.018218,0.999834,-5.1987e-05,0.836253,0.548334,0.00320679,0.983628,0.180207,0.00110253,0.993404,-0.114664,-0.000525832,0.267872,0.963454,2.47962e-05,0.795223,-0.606309,-0.00307438,-0.0466261,-0.998912,4.78772e-05,0.420738,-0.907182,0.000376587,0.358217,0.933637,-0.00176354,0.515796,-0.856699,0.0045916,0.678938,0.734162,-0.00708774,0.788956,-0.614367,0.0100332,0.805895,0.591995,-0.00870589,
23.7,0.0178345,0.999841,-5.75055e-05,0.854993,0.518628,0.00348792,0.985858,0.16758,0.00128818,0.994044,-0.108976,-0.000504751,0.267663,0.963513,3.16861e-05,0.815254,-0.579094,-0.00334445,-0.0470604,-0.998892,5.5099e-05,0.419074,-0.907952,-0.00068025,0.351881,0.936045,0.000514146,0.500669,-0.865639,-0.000105711,0.650222,0.759739,-0.00277372,0.760975,-0.648765,0.00470561,0.780951,0.624569,-0.00539574,
23.8,0.0174131,0.999848,-5.21238e-05,0.873412,0.48697,0.00330993,0.988177,0.153312,0.000901332,0.99466,-0.103204,-0.000451755,0.267485,0.963562,9.24762e-06,0.834857,-0.550458,-0.00311443,-0.0475179,-0.99887,4.60426e-05,0.418758,-0.908097,0.000885514,0.34598,0.938238,-0.0027295,0.480732,-0.876846,0.00616907,0.607358,0.794387,-0.00801883,0.699937,-0.714098,0.012334,0.713299,0.700721,-0.0139643,
23.9,0.0170817,0.999854,-4.93477e-05,0.88916,0.457585,0.00324553,0.989038,0.147661,0.000682991,0.995046,-0.0994146,-0.000284358,0.267059,0.96368,7.40551e-06,0.85256,-0.522619,-0.00337114,-0.0478958,-0.998852,5.30148e-05,0.410764,-0.911741,-0.000411105,0.327996,0.944679,-7.57426e-05,0.444433,-0.895811,0.00135777,0.557082,0.830448,-0.00392413,0.634725,-0.772717,0.00564141,0.643325,0.765575,-0.00530745,
24,0.0166899,0.999861,-5.65804e-05,0.905912,0.42345,0.00371445,0.990964,0.134123,0.000933174,0.99556,-0.0941292,-0.000410177,0.266851,0.963738,9.34313e-06,0.871424,-0.490519,-0.00335247,-0.0483718,-0.998829,5.06425e-05,0.412512,-0.910952,0.000203592,0.327091,0.944992,-0.00130639,0.435336,-0.900262,0.00342754,0.525961,0.850491,-0.00553883,0.59345,-0.80483,0.00814143,0.598648,0.800967,-0.00854603,
24.1,0.0163733,0.999866,-3.8576e-05,0.919855,0.392247,0.00284175,0.991509,0.130035,0.000451934,0.995827,-0.0912597,-0.000265172,0.266347,0.963877,-5.91218e-06,0.887294,-0.461193,-0.00322333,-0.0487351,-0.998812,4.61544e-05,0.40515,-0.91425,0.000439695,0.309734,0.950822,-0.00149832,0.398462,-0.917178,0.00346355,0.473737,0.880651,-0.00517402,0.524977,-0.851085,0.00728425,0.525926,0.850496,-0.00765811,
24.2,0.0160685,0.999871,-5.34341e-05,0.932672,0.360708,0.00365164,0.992719,0.12045,0.000699783,0.996205,-0.0870425,-0.000263108,0.266077,0.963952,-8.53648e-06,0.903586,-0.428392,-0.0034821,-0.0491638,-0.998791,5.26434e-05,0.404993,-0.91432,-0.000219231,0.305597,0.952161,-0.000511339,0.383833,-0.9234,0.00210704,0.438026,0.898952,-0.00434988,0.47816,-0.87825,0.006248,0.476769,0.879005,-0.00646469,
24.3,0.0157657,0.999876,-3.47793e-05,0.9448,0.327636,0.00269727,0.993293,0.115624,0.000410524,0.996454,-0.0841426,-0.000222559,0.265582,0.964088,-7.82671e-06,0.917769,-0.397103,-0.00302847,-0.0495278,-0.998773,4.11979e-05,0.399301,-0.91682,0.000491679,0.291782,0.956483,-0.00173245,0.353594,-0.93539,0.00403326,0.390835,0.920444,-0.00548883,0.416376,-0.909163,0.0073387,0.41102,0.911597,-0.00736988,
24.4,0.0155507,0.999879,-3.9334e-05,0.953591,0.30109,0.00292839,0.993995,0.109425,0.000477454,0.996722,-0.0809085,-0.000216226,0.265249,0.96418,-2.2444e-06,0.930475,-0.366342,-0.00326311,-0.0498751,-0.998755,4.71531e-05,0.396965,-0.917834,-0.000121379,0.283982,0.95883,-0.000512917,0.333128,-0.942879,0.00195159,0.350732,0.936467,-0.0041492,0.364025,-0.931371,0.00589859,0.355768,0.934555,-0.00606363,
24.5,0.0153004,0.999883,-3.17965e-05,0.962644,0.270758,0.00256696,0.994527,0.104478,0.000356626,0.996939,-0.0781775,-0.000200966,0.26479,0.964306,-1.0003e-05,0.942197,-0.335049,-0.00281256,-0.0502156,-0.998738,3.67264e-05,0.392841,-0.919606,0.000545815,0.272622,0.96212,-0.00169382,0.306383,-0.951901,0.00373791,0.305956,0.952032,-0.00513299,0.306082,-0.95198,0.00683606,0.294884,0.955508,-0.00693812,
24.6,0.0151426,0.999885,-2.57971e-05,0.968604,0.248601,0.00207213,0.994968,0.100193,0.000417961,0.99714,-0.0755724,-0.000188893,0.264456,0.964398,2.38219e-06,0.951341,-0.30813,-0.00269393,-0.0504823,-0.998725,3.62054e-05,0.389476,-0.921037,-2.7931e-05,0.263162,0.964751,-0.000729291,0.283108,-0.959085,0.00228991,0.263524,0.964644,-0.00423877,0.251067,-0.967952,0.00583916,0.237062,0.971476,-0.00596256,
24.7,0.0149704,0.999888,-2.65727e-05,0.974362,0.224976,0.00215278,0.995384,0.0959717,0.000230203,0.997329,-0.0730384,-0.000129238,0.264081,0.964501,-1.54474e-05,0.959866,-0.280448,-0.00245281,-0.0507578,-0.998711,3.12119e-05,0.38543,-0.922737,0.000407931,0.252359,0.967633,-0.00147305,0.257716,-0.966215,0.00344041,0.219667,0.975563,-0.00489227,0.194609,-0.98086,0.00647074,0.177872,0.984032,-0.0065524,
24.8,0.0148517,0.99989,-1.75997e-05,0.978388,0.206771,0.00148902,0.995745,0.0921535,0.000333658,0.997499,-0.0706768,-0.000158019,0.263791,0.96458,8.51752e-06,0.966149,-0.257976,-0.00203882,-0.0509602,-0.998701,2.50247e-05,0.381577,-0.924337,0.000102364,0.242085,0.970255,-0.000933477,0.233212,-0.972423,0.0025543,0.17628,0.984331,-0.00432127,0.138802,-0.990303,0.00582869,0.119383,0.99283,-0.00593577,
24.9,0.0147385,0.999891,-1.93782e-05,0.981867,0.189564,0.00161215,0.996042,0.0888848,0.000245502,0.997649,-0.0685259,-0.00013288,0.263478,0.964665,-2.04058e-06,0.971728,-0.236095,-0.00196622,-0.0511589,-0.998691,2.41106e-05,0.377497,-0.926011,0.000377556,0.231412,0.972855,-0.00138529,0.208006,-0.978122,0.00321815,0.132395,0.991186,-0.00470831,0.082676,-0.996557,0.00622962,0.0607208,0.998135,-0.00634784,
25,0.0146512,0.999893,-1.28426e-05,0.984513,0.175308,0.00112079,0.996329,0.0856029,0.000237512,0.99779,-0.0664447,-0.00012165,0.26323,0.964733,8.38605e-06,0.97592,-0.218122,-0.00151433,-0.0513102,-0.998683,1.70671e-05,0.373425,-0.92766,0.000208048,0.220771,0.975325,-0.00106123,0.182867,-0.983134,0.00269209,0.0885069,0.996066,-0.00437551,0.0267444,-0.999625,0.00585254,0.00233725,0.999979,-0.00598426,
25.1,0.0145625,0.999894,-4.73664e-06,0.984914,0.173043,-0.000361937,0.996493,0.0836705,0.00116514,0.997775,-0.0666692,-8.86952e-05,0.263587,0.964636,0.000165618,0.976813,-0.214094,0.000442084,-0.0514237,-0.998677,-3.88694e-06,0.409692,-0.912197,-0.00695904,0.267196,0.963585,0.0104989,0.2314,-0.972755,-0.0142087,0.0996866,0.994999,0.00630733,0.0319644,-0.999471,-0.00595989,0.00430624,0.999973,0.00592091,
25.2,0.0144174,0.999896,-2.07879e-05,0.986133,0.165955,0.00100529,0.996902,0.0786497,-7.546e-05,0.997817,-0.0660425,0.000230796,0.264119,0.96449,-8.12791e-06,0.978269,-0.207334,-0.0012039,-0.0515859,-0.998669,2.29807e-05,0.451842,-0.892093,-0.00275382,0.32616,0.945312,0.00212966,0.300284,-0.95385,-0.000178546,0.122245,0.992498,-0.00195485,0.0471076,-0.998886,0.00281938,0.0145138,0.999891,-0.00265277,
25.3,0.014379,0.999897,-6.57267e-06,0.98593,0.16716,-0.000382057,0.997119,0.0758435,0.000724283,0.997846,-0.0655984,8.88709e-05,0.264577,0.964364,0.00013142,0.97868,-0.20539,0.000360377,-0.0516504,-0.998665,1.7148e-06,0.484832,-0.874582,-0.00667871,0.369967,0.929002,0.00892686,0.348306,-0.937319,-0.0107534,0.134182,0.990947,0.00436264,0.0529733,-0.998589,-0.00361354,0.0175273,0.999841,0.00329391,
25.4,0.0142188,0.999899,-1.96513e-05,0.987223,0.159341,0.00105092,0.997468,0.071119,0.000298346,0.997868,-0.0652705,6.4613e-05,0.26506,0.964232,5.12707e-05,0.980207,-0.197969,-0.00123278,-0.0518176,-0.998657,2.4279e-05,0.528423,-0.848975,-0.003372,0.430157,0.902747,0.0035636,0.416222,-0.909257,-0.00319229,0.155889,0.987775,0.000200303,0.0674059,-0.997725,0.000795695,0.0281546,0.999603,-0.00113741,
25.5,0.0141634,0.9999,-2.0664e-06,0.98713,0.159919,-0.000453031,0.997614,0.0690364,0.000809784,0.997863,-0.0653392,-3.31604e-05,0.265418,0.964133,0.000141823,0.980813,-0.19495,0.000295461,-0.0518995,-0.998652,-4.05258e-07,0.562456,-0.826806,-0.00594628,0.47416,0.880405,0.00771657,0.461905,-0.886884,-0.00899613,0.166822,0.985982,0.0031226,0.0728773,-0.997339,-0.0020627,0.031606,0.999499,0.00162748,
25.6,0.0140201,0.999902,-2.04275e-05,0.988073,0.153985,0.00103255,0.997902,0.0647338,0.000440423,0.997873,-0.0651953,5.81073e-05,0.265922,0.963995,4.45105e-05,0.981974,-0.189013,-0.00117968,-0.0520429,-0.998645,2.23648e-05,0.60522,-0.796045,-0.00459125,0.533205,0.845969,0.00534854,0.528009,-0.849223,-0.0051873,0.188386,0.982094,0.00106235,0.0874283,-0.996171,-0.000220869,0.0421119,0.999113,0.000174961,
25.7,0.0139438,0.999903,-2.24078e-06,0.988301,0.152518,-0.00039751,0.998089,0.0617935,0.000523103,0.997883,-0.0650339,5.6289e-05,0.266348,0.963877,8.11115e-05,0.983017,-0.183517,0.000144084,-0.0521572,-0.998639,-5.32706e-07,0.639337,-0.768907,-0.00556023,0.577224,0.816555,0.00709699,0.57375,-0.818995,-0.0076042,0.20002,0.97979,0.0020798,0.0931173,-0.995654,-0.00116009,0.0447604,0.998997,0.00108428,
25.8,0.0138276,0.999904,-2.01809e-05,0.9888,0.149246,0.000879212,0.998357,0.0572995,0.000577586,0.997894,-0.0648676,3.74062e-05,0.266928,0.963716,6.12311e-05,0.983755,-0.179514,-0.000996563,-0.0522696,-0.998633,1.93423e-05,0.681169,-0.732105,-0.00554356,0.633833,0.77344,0.0068494,0.634837,-0.772614,-0.00705026,0.219865,0.975529,0.00165407,0.106443,-0.994319,-0.000707844,0.0542735,0.998526,0.000625522,
25.9,0.0137288,0.999906,-4.21422e-06,0.98932,0.145761,-0.000233882,0.998526,0.0542691,0.000606212,0.997892,-0.0648925,1.61307e-05,0.267289,0.963617,9.32515e-05,0.985131,-0.171803,-0.000166545,-0.0524094,-0.998626,4.65264e-06,0.716585,-0.697477,-0.00560242,0.679838,0.733331,0.00678135,0.681274,-0.731996,-0.00688959,0.232672,0.972554,0.0016163,0.113498,-0.993538,-0.000764508,0.058389,0.998294,0.000695483,
26,0.013638,0.999907,-1.65857e-05,0.989477,0.144688,0.000600244,0.998736,0.0502655,0.000670555,0.997893,-0.0648873,3.82241e-05,0.267818,0.96347,7.81083e-05,0.985631,-0.16891,-0.000692766,-0.0524971,-0.998621,1.48465e-05,0.755555,-0.655054,-0.00645989,0.73174,0.681536,0.00808563,0.734197,-0.67889,-0.00802416,0.249264,0.968434,0.00185299,0.124039,-0.992277,-0.000882635,0.0656745,0.997841,0.000730007,
26.1,0.0135242,0.999909,-6.91267e-06,0.990103,0.14034,1.28503e-06,0.998929,0.0462719,0.000582838,0.997894,-0.064873,5.27135e-05,0.268246,0.96335,7.47761e-05,0.987064,-0.160324,-0.00052953,-0.0526467,-0.998613,1.10295e-05,0.793047,-0.609129,-0.00621933,0.780087,0.625625,0.00765186,0.781021,-0.624464,-0.00713794,0.263471,0.964666,0.00149041,0.132601,-0.991169,-0.000650953,0.071334,0.997452,0.000568681,
26.2,0.0134495,0.99991,-1.13283e-05,0.99011,0.140294,0.000286359,0.999107,0.042249,0.000696084,0.997892,-0.0648994,5.07403e-05,0.268758,0.963208,8.06795e-05,0.987644,-0.156715,-0.0004188,-0.0527344,-0.998609,9.52367e-06,0.82909,-0.559071,-0.00706934,0.826154,0.563376,0.00879757,0.82419,-0.566258,-0.00791596,0.276831,0.960917,0.00160023,0.140675,-0.990056,-0.000717444,0.0766959,0.997054,0.000626873,
26.3,0.013346,0.999911,-8.87514e-06,0.990599,0.136799,0.000147703,0.999287,0.037745,0.000743637,0.997885,-0.0650054,4.55754e-05,0.269213,0.963081,8.37201e-05,0.988795,-0.149278,-0.000739474,-0.0528689,-0.998601,1.45803e-05,0.866217,-0.499608,-0.00771575,0.872653,0.488248,0.00954339,0.86522,-0.501329,-0.00790115,0.290062,0.957007,0.00144973,0.148826,-0.988863,-0.000604797,0.0822254,0.996614,0.000553669,
26.4,0.0132803,0.999912,-6.87748e-06,0.990591,0.136854,5.77901e-05,0.999449,0.0331783,0.000793774,0.997875,-0.0651502,5.0043e-05,0.269699,0.962945,8.57348e-05,0.989659,-0.143438,-0.00040421,-0.0529808,-0.998596,8.77341e-06,0.90121,-0.433304,-0.00825024,0.914384,0.404722,0.0100786,0.899808,-0.436221,-0.00750462,0.301347,0.953514,0.00123693,0.155661,-0.98781,-0.000482139,0.0867841,0.996227,0.000486627,
26.5,0.0132116,0.999913,-6.45106e-06,0.990788,0.135419,9.2661e-05,0.999604,0.0281301,0.000880887,0.99786,-0.0653863,5.85779e-05,0.270156,0.962816,8.10493e-05,0.99049,-0.137581,-0.000661947,-0.0530918,-0.99859,1.28328e-05,0.934001,-0.357148,-0.00932988,0.9507,0.309913,0.011097,0.928444,-0.371401,-0.00729475,0.310988,0.950413,0.00106864,0.161532,-0.986867,-0.000374706,0.0907333,0.995875,0.00041068,
26.6,0.0131738,0.999913,-2.0314e-06,0.990663,0.136333,-0.000145983,0.999746,0.0224948,0.000993074,0.99784,-0.0656877,6.99379e-05,0.270612,0.962688,8.2096e-05,0.991416,-0.130741,-0.00052786,-0.0532083,-0.998583,9.96239e-06,0.963623,-0.267059,-0.0105074,0.979093,0.20308,0.0116084,0.951023,-0.30905,-0.00655878,0.318777,0.94783,0.000816073,0.166296,-0.986076,-0.000229439,0.0939762,0.995574,0.000311156,
26.7,0.0131508,0.999914,-9.80276e-07,0.990448,0.137888,-0.00015716,0.99987,0.016101,0.00104212,0.99781,-0.0661466,8.30147e-05,0.271008,0.962577,7.0664e-05,0.992148,-0.125068,-0.000537672,-0.0532952,-0.998579,8.05561e-06,0.986021,-0.166283,-0.0105948,0.995144,0.0979199,0.00996045,0.966768,-0.255606,-0.0050984,0.324117,0.946017,0.0005087,0.169489,-0.985532,-5.46549e-05,0.0961361,0.995368,0.000190008,
26.8,0.0131437,0.999914,1.41604e-06,0.990018,0.140943,-0.000310683,0.999948,0.0101487,0.000752645,0.997776,-0.0666491,7.74474e-05,0.271248,0.962509,4.91765e-05,0.992847,-0.119391,-0.000403169,-0.0533511,-0.998576,3.25902e-06,0.996988,-0.0772297,-0.00706579,0.999691,0.0243287,0.00515671,0.975959,-0.217936,-0.00292473,0.32707,0.945,0.000210722,0.171173,-0.985241,0.000102622,0.0972833,0.995257,8.19607e-05,
26.9,0.0131365,0.999914,-2.30145e-06,0.989755,0.142774,3.83886e-05,0.99997,0.00780353,1.38013e-05,0.997761,-0.0668739,4.94827e-05,0.271311,0.962492,1.91832e-05,0.99311,-0.117186,1.54267e-05,-0.0533578,-0.998575,-3.61015e-06,0.998994,-0.0448343,9.58282e-05,0.999993,0.00375778,6.58868e-05,0.98018,-0.198103,-0.00123596,0.328313,0.944569,4.20208e-05,0.17178,-0.985135,0.000170153,0.0976758,0.995218,3.95761e-05,
27,0.0131195,0.999914,-3.11801e-06,0.989962,0.141332,0.000133983,0.999955,0.00945216,-0.000138094,0.997766,-0.0668025,4.63466e-05,0.271256,0.962507,1.25519e-05,0.992929,-0.118708,0.000186342,-0.0533349,-0.998577,-6.20423e-06,0.997927,-0.0643455,0.00137441,0.999904,0.0138691,-0.000623438,0.982557,-0.185958,-0.000999934,0.329033,0.944318,1.96566e-05,0.17211,-0.985078,0.000179094,0.0978903,0.995197,3.28959e-05,
27.1,0.0131084,0.999914,-1.27485e-07,0.989944,0.141463,-0.000138492,0.999961,0.0087998,0.000387776,0.99776,-0.0668905,5.90271e-05,0.271277,0.962501,3.32038e-05,0.992904,-0.118916,-0.000181849,-0.0533229,-0.998577,-2.46959e-07,0.998426,-0.0559933,-0.00319613,0.999961,0.00854866,0.00218309,0.984976,-0.172688,-0.00148856,0.329786,0.944056,5.15675e-05,0.172468,-0.985015,0.000164981,0.0981266,0.995174,4.31404e-05,
27.2,0.0131074,0.999914,-7.48481e-07,0.989709,0.143093,-5.84957e-05,0.999977,0.00682317,0.000134304,0.997751,-0.0670251,5.15102e-05,0.271325,0.962488,2.20975e-05,0.993222,-0.116231,-0.000141074,-0.0533403,-0.998576,-9.39934e-07,0.999524,-0.0308312,-0.00104818,0.999954,-0.00956916,0.0010113,0.987665,-0.15658,-0.00124582,0.330724,0.943728,3.93823e-05,0.172956,-0.98493,0.000164244,0.0984626,0.995141,4.5613e-05,
27.3,0.0130953,0.999914,-2.97019e-06,0.989799,0.142473,0.000115107,0.999972,0.00750109,-5.60271e-05,0.997751,-0.0670236,5.02802e-05,0.271305,0.962493,1.54141e-05,0.993127,-0.117039,0.000200047,-0.0533247,-0.998577,-6.28665e-06,0.999269,-0.0382256,0.00072735,0.999991,-0.00422642,-0.000664235,0.988917,-0.14847,-0.00034271,0.331123,0.943587,-6.50512e-05,0.173139,-0.984897,0.000215311,0.0985928,0.995128,4.59198e-06,
27.4,0.0130863,0.999914,-2.03389e-07,0.989808,0.14241,-9.75158e-05,0.999975,0.00712268,0.000225612,0.997748,-0.0670767,5.16848e-05,0.271316,0.96249,2.69224e-05,0.99308,-0.117437,-0.000152369,-0.0533134,-0.998578,-5.83344e-07,0.99941,-0.0343102,-0.00171362,0.99998,-0.00610764,0.00137995,0.990205,-0.139615,-0.001127,0.331531,0.943444,2.59062e-05,0.173292,-0.98487,0.000165772,0.098675,0.99512,4.50544e-05,
27.5,0.0130852,0.999914,-1.60113e-06,0.989677,0.143314,1.26906e-05,0.999979,0.00644583,1.78684e-05,0.997745,-0.0671127,4.95801e-05,0.271326,0.962487,1.86649e-05,0.993279,-0.115749,-1.68337e-05,-0.0533235,-0.998577,-2.79355e-06,0.999661,-0.026052,3.65774e-05,0.99993,-0.0118038,-0.000129566,0.991522,-0.129938,-0.00039833,0.332065,0.943257,-5.95973e-05,0.173599,-0.984816,0.000210705,0.0989185,0.995096,8.37301e-06,
